Location,Price (RM),Rooms,Store,Bathrooms,Property Type,Size (sqft),Furnishing,Price/Sqft
4,3780000,4,1,5.0,12,3628.0,1,1041.896361631753
65,348000,3,0,2.0,8,904.0,1,384.95575221238937
65,1350000,3,1,4.0,12,1856.0,1,727.3706896551724
9,1440000,3,1,3.0,12,1600.0,1,900.0
16,560000,3,0,2.0,12,1100.0,2,509.09090909090907
58,285000,1,0,1.0,12,450.0,1,633.3333333333334
53,7500000,6,1,6.0,9,9000.0,1,833.3333333333334
27,6900000,5,1,6.0,9,6813.0,1,1012.7697049757816
27,6500000,5,1,7.0,9,7800.0,1,833.3333333333334
53,6000000,5,1,5.0,9,6230.0,1,963.0818619582665
4,2200000,3,1,2.0,12,1766.0,0,1245.753114382786
19,4500000,5,1,6.0,12,5405.0,0,832.5624421831637
19,2500000,4,2,6.0,12,3623.0,0,690.035881865857
3,1450000,3,1,4.0,12,1876.0,1,772.9211087420042
53,3080000,5,2,6.0,15,40.0,1,77000.0
3,1550000,3,1,4.0,12,1838.0,1,843.3079434167573
3,1680000,3,1,4.0,12,1933.0,1,869.1153647180548
53,2500000,4,1,5.0,15,3750.0,0,666.6666666666666
45,1500000,3,0,2.0,12,1766.0,0,849.3771234428086
85,980000,3,0,2.0,12,1356.0,1,722.7138643067847
45,2780000,3,0,4.0,12,3109.0,0,894.1781923448054
28,1300000,3,1,2.0,16,1539.0,1,844.7043534762832
28,1080000,2,0,2.0,16,1441.0,1,749.4795281054824
66,980000,3,1,3.0,12,1554.0,1,630.6306306306307
28,750000,2,0,2.0,16,1076.0,1,697.0260223048327
31,980000,3,0,3.0,12,1451.0,1,675.3962784286699
31,1080000,3,0,3.0,12,1451.0,0,744.3142660234321
31,1055000,3,0,3.0,12,1451.0,1,727.0847691247416
45,4708250,3,1,5.0,12,2545.0,1,1850.0
31,1300000,4,1,5.0,12,2070.0,1,628.0193236714975
31,1050000,3,0,3.0,12,1451.0,1,723.6388697450035
31,1088250,3,0,3.0,12,1451.0,1,750.0
9,7633600,4,1,6.0,12,4771.0,1,1600.0
31,980000,3,0,3.0,12,1451.0,0,675.3962784286699
31,1080000,3,1,4.0,12,1799.0,1,600.3335186214564
31,1400000,4,1,4.0,12,2070.0,1,676.328502415459
31,1000000,3,0,3.0,12,1451.0,1,689.1798759476223
38,1080000,3,1,4.0,12,1600.0,0,675.0
31,1080000,3,1,4.0,12,1799.0,1,600.3335186214564
31,1450000,3,1,5.0,12,2412.0,1,601.1608623548922
31,1250000,3,1,4.0,12,1799.0,0,694.8304613674263
31,1385000,4,1,4.0,12,2000.0,1,692.5
31,1000000,3,1,4.0,12,1799.0,1,555.864369093941
31,1300000,4,1,4.0,12,2070.0,1,628.0193236714975
31,1050000,3,0,3.0,12,1451.0,1,723.6388697450035
31,1750000,5,1,4.0,12,3020.0,1,579.4701986754967
42,1488000,3,1,4.0,12,2400.0,0,620.0
31,1500000,4,1,4.0,12,1991.0,0,753.3902561526871
31,1300000,4,1,4.0,12,1991.0,1,652.9382219989955
31,1600000,3,1,5.0,12,2412.0,1,663.3499170812604
9,7245000,3,1,5.0,12,4025.0,1,1800.0
19,3200000,4,1,6.0,12,3800.0,1,842.1052631578947
19,2700000,4,1,6.0,12,3800.0,1,710.5263157894736
23,660000,3,0,2.0,0,1800.0,0,366.6666666666667
11,390000,3,0,2.0,12,1092.0,1,357.14285714285717
69,590000,3,0,2.0,16,1012.0,2,583.00395256917
69,560000,3,0,2.0,16,969.0,2,577.9153766769866
69,480000,3,0,2.0,16,829.0,2,579.0108564535585
47,1750000,6,0,4.0,2,48.0,1,36458.333333333336
31,750000,3,0,2.0,12,1253.0,2,598.5634477254589
37,840000,3,1,2.0,12,1578.0,1,532.319391634981
37,838000,3,0,2.0,12,1578.0,1,531.0519645120405
31,800000,3,0,2.0,12,1253.0,2,638.4676775738228
31,930000,3,1,4.0,12,1719.0,2,541.0122164048865
31,830000,3,1,3.0,12,1467.0,2,565.7805044308112
31,780000,3,0,2.0,12,1253.0,2,622.5059856344773
36,1400000,4,0,3.0,2,30.0,0,46666.666666666664
66,450000,3,0,2.0,12,1230.0,1,365.8536585365854
44,2180000,3,1,2.0,16,1787.0,1,1219.9216564073868
45,1200000,4,0,5.0,12,1776.0,0,675.6756756756756
66,570000,3,0,2.0,12,1081.0,1,527.2895467160037
53,1420000,4,1,4.0,12,2713.0,0,523.405823811279
53,1800000,4,1,5.0,12,3850.0,0,467.53246753246754
10,1190000,3,0,2.0,12,1456.0,0,817.3076923076923
24,1550000,4,1,6.0,12,2838.0,1,546.1592670894996
53,888000,3,0,2.0,12,1208.0,0,735.0993377483444
19,1300000,3,1,4.0,12,2250.0,1,577.7777777777778
4,3500000,3,2,4.0,12,4521.0,1,774.1650077416501
24,1100000,2,1,2.0,12,1637.0,0,671.9609040928527
24,800000,2,0,2.0,12,1072.0,0,746.2686567164179
24,935000,2,1,3.0,12,1347.0,0,694.1351150705271
53,2450000,3,1,4.0,12,2694.0,0,909.4283593170007
10,1628000,3,1,4.0,12,2068.0,0,787.2340425531914
66,660000,3,0,2.0,12,1001.0,1,659.3406593406594
14,838000,2,0,2.0,12,1100.0,1,761.8181818181819
53,1200000,3,1,4.0,12,1980.0,1,606.060606060606
79,2900000,5,1,7.0,15,40.0,2,72500.0
45,2350000,3,1,3.0,16,1819.0,1,1291.9186366135239
45,2580000,3,0,3.0,16,1900.0,0,1357.8947368421052
14,2550000,2,0,2.0,16,1234.0,0,2066.45056726094
45,2530000,2,2,3.0,12,2300.0,1,1100.0
14,2700000,2,0,2.0,16,1509.0,0,1789.2644135188866
3,1150000,3,1,3.0,17,1639.0,1,701.6473459426479
67,700000,3,0,2.0,12,1300.0,1,538.4615384615385
79,920000,4,1,4.0,12,4000.0,2,230.0
45,2139000,2,1,3.0,16,1426.0,1,1500.0
45,5000000,3,1,4.0,12,2240.0,0,2232.1428571428573
79,520000,3,0,2.0,12,1250.0,1,416.0
52,2800000,3,1,3.0,12,2637.0,1,1061.812665908229
44,2200000,4,0,3.0,12,3000.0,0,733.3333333333334
44,1100000,3,1,3.0,12,1432.0,0,768.1564245810056
45,1146000,1,0,1.0,12,764.0,1,1500.0
45,2095500,3,1,4.0,12,1905.0,1,1100.0
79,880000,3,0,3.0,12,1550.0,0,567.741935483871
45,1880000,3,1,5.0,16,2069.0,0,908.6515224746254
67,620000,3,0,2.0,12,1300.0,0,476.9230769230769
48,1900000,4,1,5.0,12,3600.0,1,527.7777777777778
24,730000,2,1,2.0,12,1200.0,1,608.3333333333334
45,2650000,3,1,4.0,16,1804.0,1,1468.9578713968958
45,3050000,4,1,4.0,16,2343.0,2,1301.7498932991891
45,2464500,3,1,4.0,16,1590.0,2,1550.0
79,3980000,5,1,5.0,9,5799.0,1,686.3252284876703
24,680000,3,0,2.0,12,1100.0,1,618.1818181818181
24,730000,3,1,3.0,12,1600.0,1,456.25
14,610000,2,0,2.0,16,680.0,0,897.0588235294117
79,3200000,5,1,6.0,15,3800.0,0,842.1052631578947
14,1180000,2,0,2.0,16,1070.0,0,1102.803738317757
3,1380000,3,1,3.0,17,2200.0,0,627.2727272727273
79,4600000,5,0,4.0,9,7718.0,0,596.0093288416688
14,599000,2,0,2.0,16,706.0,0,848.4419263456091
45,1400000,2,0,2.0,16,797.0,0,1756.5872020075283
79,1100000,4,1,4.0,12,2190.0,2,502.283105022831
79,410000,3,0,2.0,12,918.0,0,446.6230936819172
24,790000,3,1,3.0,12,1500.0,1,526.6666666666666
4,1400000,3,1,3.0,17,2200.0,1,636.3636363636364
44,1650000,3,0,3.0,12,1543.0,0,1069.3454309786132
45,1880000,4,1,5.0,12,2315.0,0,812.0950323974082
36,430000,2,0,1.0,12,681.0,0,631.424375917768
74,900000,4,0,3.0,2,22.0,1,40909.09090909091
23,620000,4,0,3.0,2,1200.0,1,516.6666666666666
5,650000,4,0,3.0,2,20.0,1,32500.0
5,650000,4,0,3.0,2,20.0,1,32500.0
66,370000,3,0,2.0,8,1005.0,1,368.1592039800995
66,320000,3,0,2.0,8,900.0,1,355.55555555555554
45,850000,Studio,0,1.0,16,490.0,0,1734.6938775510205
24,2100000,2,1,3.0,16,1614.0,0,1301.1152416356877
45,2200000,3,1,3.0,16,1592.0,0,1381.9095477386934
53,690000,3,0,3.0,16,1248.0,0,552.8846153846154
24,670000,1,0,1.0,16,633.0,0,1058.4518167456556
45,3051600,3,1,5.0,16,2543.0,0,1200.0
45,2800000,3,1,3.0,16,1930.0,1,1450.7772020725388
6,355000,3,1,2.0,16,980.0,1,362.2448979591837
67,630000,3,0,2.0,12,1312.0,1,480.1829268292683
9,1300000,3,0,2.0,0,25.0,2,52000.0
16,1600000,5,1,6.0,4,32.0,1,50000.0
67,680000,3,1,3.0,16,1235.0,1,550.6072874493927
67,650000,3,1,3.0,16,1235.0,0,526.3157894736842
69,510000,3,1,2.0,16,1059.0,2,481.5864022662889
69,420000,3,0,2.0,16,842.0,2,498.812351543943
53,1197000,2,0,2.0,16,1041.0,1,1149.8559077809798
53,750000,2,0,2.0,16,868.0,0,864.0552995391705
73,4860000,6,1,6.0,9,8231.0,1,590.4507350261208
73,6500000,6,1,6.0,9,7459.0,1,871.4304866604102
53,8000000,6,1,7.0,9,8740.0,1,915.3318077803203
53,8500000,6,1,7.0,9,7890.0,1,1077.3130544993662
53,7900000,6,1,6.0,9,10000.0,1,790.0
74,580000,3,0,3.0,2,15.0,2,38666.666666666664
53,16000000,6,,8.0,9,17987.0,1,889.5313281814643
23,400000,1,0,1.0,16,610.0,0,655.7377049180328
79,2200000,4,1,4.0,15,1938.0,1,1135.1909184726521
16,525000,3,0,3.0,12,1023.0,1,513.1964809384165
67,680000,3,1,3.0,16,1237.0,1,549.717057396928
23,2100000,5,0,3.0,9,90.0,1,23333.333333333332
79,412000,3,0,2.0,12,935.0,1,440.6417112299465
42,1690000,2,0,2.0,16,1076.0,0,1570.631970260223
16,738000,3,1,3.0,12,1457.0,1,506.52024708304737
23,650000,3,0,2.0,16,920.0,1,706.5217391304348
37,720000,4,0,2.0,12,1092.0,1,659.3406593406594
67,420000,3,0,2.0,12,968.0,1,433.88429752066116
16,468000,3,1,2.0,12,1088.0,1,430.1470588235294
67,720000,3,1,3.0,16,1237.0,1,582.053354890865
37,720000,4,0,2.0,12,1092.0,1,659.3406593406594
85,1500000,5,0,3.0,2,24.0,1,62500.0
37,370000,3,0,2.0,16,950.0,0,389.4736842105263
25,10000000,8,1,10.0,9,11700.0,1,854.7008547008547
23,820000,4,0,3.0,2,21.0,1,39047.619047619046
3,1950000,5,0,4.0,4,2164.0,1,901.1090573012939
38,480000,3,0,2.0,12,1050.0,1,457.14285714285717
5,520000,4,0,3.0,2,18.0,1,28888.88888888889
13,15000000,5,2,5.0,9,5000.0,1,3000.0
23,3700000,8,0,8.0,9,5000.0,1,740.0
45,2600000,3,1,4.0,16,1701.0,0,1528.5126396237508
75,630000,3,0,2.0,12,1427.0,1,441.4856341976174
74,3980000,10,0,8.0,9,7000.0,0,568.5714285714286
53,2660000,4,1,5.0,12,3541.0,0,751.20022592488
16,400000,3,0,2.0,8,1093.0,1,365.9652333028362
73,3450000,4,1,5.0,9,5230.0,1,659.6558317399617
16,525000,3,0,3.0,12,1023.0,2,513.1964809384165
16,617500,3,1,3.0,12,1239.0,2,498.3857949959645
23,2180000,5,1,5.0,15,40.0,1,54500.0
23,2080000,4,1,5.0,15,40.0,3,52000.0
16,1000000,3,1,3.0,12,1420.0,0,704.2253521126761
23,868000,5,0,4.0,2,25.0,1,34720.0
25,10000000,4,1,5.0,9,10800.0,1,925.925925925926
69,500000,2,0,2.0,12,1100.0,2,454.54545454545456
8,185000,3,0,2.0,13,650.0,1,284.61538461538464
23,560000,4,0,2.0,12,1364.0,2,410.55718475073314
48,850000,2,1,2.0,12,1700.0,0,500.0
47,700000,4,0,3.0,8,2024.0,1,345.8498023715415
16,1200000,3,0,2.0,16,1254.0,1,956.9377990430622
24,630000,2,1,2.0,12,1100.0,0,572.7272727272727
23,458000,3,0,2.0,12,1018.0,2,449.901768172888
66,530000,3,0,2.0,12,1091.0,1,485.7928505957837
51,299000,3,0,2.0,12,1067.0,1,280.2249297094658
66,298000,3,0,2.0,12,1079.0,1,276.1816496756256
23,390000,3,0,2.0,12,920.0,1,423.9130434782609
23,385000,3,0,2.0,12,921.0,1,418.02388707926167
23,308000,2,0,2.0,12,950.0,1,324.2105263157895
23,410000,3,0,2.0,12,1060.0,1,386.79245283018867
66,675000,3,0,2.0,12,1001.0,0,674.3256743256743
42,365000,Studio,0,1.0,16,325.0,0,1123.076923076923
23,260000,3,0,2.0,8,748.0,1,347.5935828877005
69,248000,2,0,1.0,8,600.0,1,413.3333333333333
66,280000,3,0,2.0,8,838.0,2,334.1288782816229
23,200000,3,0,2.0,8,650.0,1,307.6923076923077
47,499000,2,1,2.0,12,930.0,1,536.5591397849462
23,350000,3,0,2.0,8,730.0,2,479.45205479452056
79,525000,1,0,1.0,12,721.0,0,728.1553398058253
74,419000,3,0,2.0,2,1100.0,1,380.90909090909093
79,420000,3,0,2.0,12,938.0,0,447.76119402985074
79,435000,Studio,0,1.0,12,607.0,0,716.6392092257001
8,170000,2,0,1.0,8,640.0,1,265.625
37,890000,3,0,2.0,16,1100.0,0,809.0909090909091
79,2311980,5,1,5.0,12,3729.0,0,620.0
74,300000,3,0,2.0,12,850.0,1,352.94117647058823
64,650000,3,0,2.0,16,1089.0,0,596.8778696051423
16,310000,2,0,2.0,8,738.0,1,420.05420054200545
79,700000,3,0,2.0,12,1192.0,1,587.248322147651
79,525000,2,1,2.0,12,1000.0,0,525.0
79,445000,3,0,2.0,12,918.0,0,484.7494553376906
79,290000,3,0,2.0,12,715.0,2,405.5944055944056
23,465000,3,0,2.0,12,1142.0,2,407.1803852889667
42,890000,1,0,1.0,16,657.0,1,1354.642313546423
59,950000,1,1,2.0,16,1353.0,0,702.1433850702143
59,750000,1,0,2.0,16,1153.0,0,650.4770164787511
59,680000,1,0,2.0,16,900.0,1,755.5555555555555
59,850000,1,0,2.0,16,1210.0,0,702.4793388429752
43,2518500,2,1,3.0,12,1679.0,1,1500.0
59,850000,1,0,2.0,16,1200.0,1,708.3333333333334
51,450000,3,0,2.0,16,937.0,1,480.25613660618995
48,500000,3,0,2.0,12,1003.0,1,498.5044865403789
94,1100000,3,0,2.0,12,1528.0,1,719.8952879581152
23,695000,4,0,3.0,2,1650.0,2,421.2121212121212
69,459000,3,0,2.0,12,1207.0,1,380.28169014084506
94,2600000,5,0,5.0,12,5000.0,1,520.0
94,875000,3,1,3.0,12,1646.0,1,531.591737545565
66,510000,3,0,2.0,12,1008.0,1,505.95238095238096
66,450000,4,0,2.0,12,1181.0,0,381.03302286198135
61,500000,4,0,3.0,2,18.0,1,27777.777777777777
23,475000,4,0,3.0,2,18.0,1,26388.88888888889
9,1480000,3,1,3.0,12,1910.0,0,774.869109947644
45,2200000,3,1,3.0,12,2680.0,1,820.8955223880597
69,290000,2,0,1.0,8,600.0,1,483.3333333333333
45,1200000,2,1,2.0,16,792.0,1,1515.1515151515152
66,1300,3,0,2.0,8,838.0,1,1.5513126491646778
3,4500000,7,0,5.0,9,13250.0,1,339.62264150943395
45,2100000,3,1,4.0,12,2680.0,1,783.5820895522388
10,1440000,3,1,3.0,12,2068.0,2,696.3249516441006
16,1100000,3,1,3.0,12,1440.0,0,763.8888888888889
66,799000,3,0,3.0,12,1237.0,1,645.9175424413904
66,790000,2,1,2.0,12,1237.0,1,638.6418755052547
66,850000,3,1,4.0,12,1273.0,1,667.7140612725844
75,570000,3,0,2.0,12,1109.0,1,513.9765554553652
65,730000,3,1,3.0,12,1262.0,0,578.446909667195
45,1300000,2,1,2.0,12,1676.0,0,775.6563245823389
53,1680000,3,1,4.0,12,2648.0,1,634.441087613293
28,1080000,2,0,2.0,16,1410.0,0,765.9574468085107
9,6500000,5,0,5.0,9,12000.0,1,541.6666666666666
73,6000000,5,1,7.0,9,8900.0,1,674.1573033707865
42,800000,1,0,1.0,16,657.0,0,1217.6560121765601
85,790000,3,0,2.0,12,1400.0,1,564.2857142857143
16,270000,1,1,1.0,12,775.0,1,348.38709677419354
54,580000,4,0,3.0,0,20.0,1,29000.0
27,1480000,1,0,2.0,16,904.0,1,1637.1681415929204
27,2210000,2,0,2.0,16,1556.0,1,1420.3084832904885
29,1800000,3,0,3.0,4,1900.0,1,947.3684210526316
27,2500000,1,1,2.0,16,1862.0,1,1342.6423200859292
37,998000,3,1,4.0,12,1710.0,0,583.625730994152
27,4500000,4,1,5.0,9,6360.0,1,707.5471698113207
12,950000,3,0,2.0,12,1508.0,1,629.973474801061
95,730000,3,1,2.0,2,18.0,3,40555.555555555555
23,780000,4,1,2.0,2,22.0,1,35454.545454545456
23,560000,4,0,3.0,2,20.0,1,28000.0
37,830000,3,0,2.0,12,1448.0,0,573.2044198895028
53,12800000,8,0,10.0,9,15750.0,1,812.6984126984127
53,12800000,5,0,6.0,9,11000.0,1,1163.6363636363637
29,1650000,3,0,3.0,4,1808.0,0,912.6106194690266
53,6600000,5,2,6.0,9,7300.0,1,904.1095890410959
37,1050000,3,1,4.0,12,1875.0,1,560.0
53,2980000,4,1,5.0,12,3729.0,1,799.1418610887638
73,4200000,5,1,5.0,15,4040.0,1,1039.6039603960396
53,795000,3,0,2.0,16,1148.0,0,692.5087108013937
53,820000,3,0,2.0,16,1248.0,1,657.0512820512821
53,740000,3,0,2.0,16,1248.0,0,592.9487179487179
11,580000,2,0,2.0,16,950.0,1,610.5263157894736
94,630000,4,0,2.0,12,1243.0,1,506.8382944489139
94,650000,4,0,2.0,12,1243.0,1,522.9283990345938
45,1460000,2,0,2.0,16,1074.0,0,1359.4040968342645
45,2380000,3,1,4.0,16,1529.0,0,1556.5729234793982
59,7000000,4,1,5.0,9,7100.0,2,985.9154929577464
59,13000000,6,1,7.0,9,16000.0,1,812.5
9,12000000,5,1,7.0,9,9040.0,1,1327.4336283185842
53,1980000,3,1,4.0,12,2411.0,0,821.2360016590626
53,1850000,3,0,5.0,12,2163.0,0,855.2935737401757
44,1100000,3,1,3.0,12,1551.0,0,709.2198581560284
12,1100000,3,0,3.0,12,1733.0,0,634.7374495095211
44,1160000,2,1,3.0,12,1432.0,0,810.0558659217877
31,3500,3,1,3.0,12,1467.0,0,2.3858214042263124
53,2650000,4,2,5.0,12,3401.0,1,779.1825933548956
53,1300000,3,1,4.0,12,1661.0,1,782.6610475617098
53,1450000,3,1,4.0,12,2002.0,0,724.2757242757243
45,2150000,2,1,2.0,16,1271.0,0,1691.5814319433516
53,2850000,4,1,5.0,12,3169.0,0,899.3373303881351
45,8045000,3,2,4.0,12,3218.0,0,2500.0
23,750000,4,0,3.0,2,1680.0,3,446.42857142857144
23,820000,4,0,3.0,2,3400.0,2,241.1764705882353
23,720000,4,0,3.0,0,2600.0,1,276.9230769230769
23,750000,4,0,3.0,2,24.0,2,31250.0
14,1280000,3,0,2.0,16,1555.0,0,823.1511254019292
53,2900000,4,1,5.0,12,3137.0,1,924.4501115715652
36,870000,4,0,1.0,2,20.0,1,43500.0
36,1200000,4,0,3.0,2,20.0,1,60000.0
47,428000,3,0,2.0,8,968.0,1,442.1487603305785
39,720000,2,0,2.0,16,924.0,1,779.2207792207793
66,510000,3,0,2.0,12,1230.0,1,414.6341463414634
47,550000,3,0,2.0,12,1182.0,1,465.31302876480544
69,360000,2,0,2.0,16,856.0,2,420.5607476635514
69,530000,3,0,2.0,16,1260.0,2,420.63492063492066
69,400000,3,0,2.0,16,1009.0,2,396.4321110009911
53,610000,Studio,0,1.0,16,462.0,0,1320.3463203463205
29,1750000,3,1,3.0,12,1690.0,0,1035.5029585798816
38,615000,3,0,2.0,12,1200.0,0,512.5
4,565000,Studio,0,1.0,16,502.0,0,1125.4980079681275
65,1400000,3,1,4.0,12,1856.0,1,754.3103448275862
65,900000,3,0,2.0,12,1319.0,1,682.3351023502654
36,635000,3,1,2.0,12,1271.0,1,499.6066089693155
36,515000,3,0,2.0,12,1037.0,2,496.6248794599807
69,480000,3,0,2.0,12,1333.0,2,360.0900225056264
69,700000,3,1,2.0,12,1500.0,0,466.6666666666667
69,550000,4,0,2.0,12,1313.0,2,418.88804265041887
6,830000,4,1,3.0,12,1635.0,1,507.6452599388379
69,580000,3,1,2.0,12,1600.0,2,362.5
53,800000,2,0,2.0,16,1088.0,0,735.2941176470588
75,535000,3,1,2.0,12,1109.0,2,482.4165915238954
53,1050000,3,1,4.0,12,2200.0,0,477.27272727272725
38,780000,3,1,2.0,12,1470.0,0,530.6122448979592
73,500000,Studio,0,1.0,16,595.0,0,840.3361344537815
73,425000,Studio,0,1.0,16,515.0,0,825.242718446602
65,730000,3,1,3.0,12,1250.0,2,584.0
69,670000,3,1,3.0,12,1362.0,0,491.92364170337737
31,470000,3,0,2.0,12,1100.0,0,427.27272727272725
3,660000,1,0,1.0,16,781.0,0,845.0704225352113
79,358000,1,0,1.0,12,520.0,0,688.4615384615385
66,530000,3,0,2.0,16,948.0,2,559.0717299578059
69,415000,4,0,2.0,12,1200.0,2,345.8333333333333
94,630000,3,1,2.0,16,900.0,0,700.0
94,1150000,3,1,4.0,12,1757.0,1,654.5247581104155
69,659000,2,0,2.0,16,1760.0,1,374.4318181818182
65,720000,3,1,3.0,12,1600.0,1,450.0
45,1194000,2,0,2.0,12,1551.0,1,769.825918762089
69,350000,Studio,0,1.0,16,380.0,1,921.0526315789474
11,570000,3,0,2.0,16,975.0,1,584.6153846153846
69,500000,3,0,2.0,8,1100.0,0,454.54545454545456
24,1350000,1,0,1.0,16,1020.0,0,1323.5294117647059
69,400000,4,0,2.0,12,1272.0,0,314.4654088050315
19,1790000,3,1,5.0,12,2207.0,1,811.0557317625736
3,600000,1,0,1.0,16,700.0,0,857.1428571428571
6,565000,3,0,2.0,12,960.0,1,588.5416666666666
29,2400000,4,1,5.0,12,2454.0,0,977.9951100244499
82,500000,3,0,2.0,16,1007.0,2,496.52432969215494
82,600000,3,1,3.0,16,1253.0,1,478.8507581803671
65,795000,3,1,3.0,12,1893.0,1,419.96830427892235
69,520000,3,0,2.0,12,1102.0,1,471.8693284936479
31,500000,3,0,2.0,12,1200.0,1,416.6666666666667
73,560000,1,0,1.0,16,640.0,0,875.0
3,650000,1,0,1.0,16,850.0,0,764.7058823529412
66,675000,2,0,2.0,12,738.0,1,914.6341463414634
14,380000,3,0,2.0,8,923.0,2,411.7009750812568
69,600000,3,0,2.0,16,1281.0,1,468.384074941452
69,439000,3,0,2.0,12,1207.0,0,363.71168185584094
29,1050000,3,1,3.0,12,1432.0,0,733.2402234636871
4,600000,2,0,2.0,16,950.0,0,631.578947368421
3,4340000,5,1,8.0,12,6026.0,1,720.2124128775307
65,615000,3,0,2.0,12,1019.0,1,603.5328753680078
47,490000,3,0,2.0,16,1174.0,2,417.3764906303237
3,2200000,4,1,6.0,12,3118.0,1,705.5805003207184
45,2357000,3,1,4.0,12,2245.0,1,1049.8886414253898
4,5200000,7,1,8.0,9,8676.0,2,599.354541263255
45,1673000,2,1,3.0,12,2174.0,1,769.5492180312788
47,799000,4,0,4.0,3,20.0,1,39950.0
53,4200000,5,1,6.0,15,3961.0,1,1060.3382984094926
4,6800000,5,1,6.0,12,7128.0,1,953.9842873176207
66,955000,3,0,3.0,12,1237.0,2,772.0291026677445
77,1300000,3,1,4.0,1,2336.0,1,556.5068493150685
77,1200000,3,1,4.0,1,2583.0,1,464.5760743321719
53,708000,3,0,2.0,12,1406.0,1,503.55618776671406
45,2580000,3,1,5.0,12,3335.0,1,773.6131934032984
4,2200000,5,0,5.0,2,27.0,1,81481.48148148147
4,7230000,7,0,8.0,12,6576.0,0,1099.4525547445255
45,1852000,5,0,5.0,12,2315.0,0,800.0
44,2280000,Studio,0,1.0,16,766.0,0,2976.501305483029
44,2600000,3,0,4.0,16,1744.0,1,1490.8256880733945
45,3350000,2,0,3.0,12,1930.0,1,1735.7512953367875
4,505000,Studio,0,1.0,16,502.0,0,1005.9760956175298
45,1650000,2,0,2.0,16,1432.0,1,1152.2346368715084
45,3300000,2,1,3.0,16,1668.0,1,1978.4172661870505
25,697000,3,0,2.0,16,915.0,1,761.7486338797814
47,1380000,5,0,4.0,4,22.0,2,62727.27272727273
23,1150000,6,0,4.0,4,3100.0,1,370.96774193548384
3,1400000,5,0,4.0,4,20.0,0,70000.0
23,680000,4,0,3.0,17,2333.0,2,291.4702100300043
23,650000,3,1,2.0,12,1480.0,1,439.18918918918916
30,365000,3,0,2.0,12,1009.0,1,361.74430128840436
79,2500000,5,0,4.0,2,3885.0,1,643.5006435006435
79,1500000,4,0,3.0,12,2200.0,0,681.8181818181819
79,420000,3,0,2.0,12,918.0,1,457.51633986928107
79,1500000,4,0,3.0,12,2650.0,1,566.0377358490566
79,630000,3,0,2.0,12,1100.0,1,572.7272727272727
43,1200000,1,0,1.0,12,797.0,1,1505.64617314931
53,1900000,3,1,5.0,12,2535.0,1,749.5069033530572
94,388000,3,0,2.0,12,926.0,2,419.00647948164146
94,2100000,7,0,6.0,6,4200.0,0,500.0
82,1550000,3,1,4.0,2,2718.0,2,570.2722590139808
82,1680000,3,1,4.0,2,2500.0,2,672.0
82,1750000,3,1,4.0,2,2500.0,0,700.0
9,2100000,3,0,2.0,12,2250.0,0,933.3333333333334
16,305000,2,0,2.0,8,737.0,1,413.83989145183176
51,1450000,5,1,4.0,4,1400.0,0,1035.7142857142858
24,1100000,3,1,3.0,12,2111.0,1,521.0800568450971
6,420000,3,0,2.0,12,1076.0,1,390.3345724907063
24,1503000,3,1,5.0,12,2505.0,1,600.0
88,2450000,6,1,4.0,9,4800.0,1,510.4166666666667
24,980000,2,1,2.0,12,1347.0,0,727.5426874536006
47,330000,3,0,2.0,8,825.0,1,400.0
67,3800000,4,1,4.0,9,6800.0,2,558.8235294117648
45,3616000,4,0,4.0,16,3897.0,1,927.8932512188863
24,700000,2,1,2.0,12,1248.0,1,560.8974358974359
23,328000,3,0,2.0,8,748.0,1,438.50267379679144
30,288000,3,0,2.0,8,740.0,0,389.18918918918916
53,840000,3,0,2.0,12,1550.0,1,541.9354838709677
45,940000,1,0,1.0,16,764.0,0,1230.3664921465968
79,657000,3,0,2.0,12,1100.0,1,597.2727272727273
23,350000,3,0,2.0,8,830.0,2,421.68674698795184
69,2650000,4,0,4.0,10,6000.0,1,441.6666666666667
79,1350000,4,0,3.0,2,22.0,1,61363.63636363636
79,888000,5,0,4.0,12,3343.0,2,265.6296739455579
79,1880000,5,0,3.0,2,32.0,2,58750.0
23,1150000,4,0,3.0,2,22.0,1,52272.72727272727
79,3300000,4,0,3.0,2,8600.0,1,383.72093023255815
37,1250000,4,0,3.0,2,22.0,1,56818.181818181816
53,3250000,5,0,5.0,4,2863.0,1,1135.1728955640936
85,5400000,8,0,6.0,9,7200.0,1,750.0
75,768000,2,0,3.0,16,1259.0,1,610.0079428117554
3,1750000,4,0,4.0,12,1832.0,0,955.240174672489
3,691600,1,0,2.0,16,981.0,1,704.9949031600407
53,648000,2,0,2.0,12,950.0,0,682.1052631578947
53,670000,2,0,2.0,12,931.0,1,719.656283566058
14,638000,1,0,1.0,16,550.0,0,1160.0
47,780000,4,0,3.0,2,1400.0,1,557.1428571428571
16,520000,3,0,3.0,12,1009.0,2,515.3617443012884
45,1500000,3,0,3.0,12,1551.0,0,967.1179883945841
53,1450000,3,1,4.0,12,3200.0,1,453.125
37,1027000,3,1,4.0,12,1250.0,1,821.6
82,2330000,5,1,5.0,9,4479.0,2,520.2054029917392
82,2850000,5,1,6.0,9,58.0,1,49137.93103448276
94,856096,2,0,2.0,12,1033.0,1,828.7473378509196
94,1613300,3,1,5.0,12,2336.0,1,690.625
